Index	FileName	SentenceHebrew	Transcription	Russian
145	s_9caef0e37c6e_f.mp3	אֲנִי מַסְכִּימָה עִם כָּל מִלָּה.	анӣ маскима́ им коль милá.	Я согласен с каждым словом.
146	s_6b049e08cbca.mp3	הִסְכַּמְנוּ עַל הַמְּחִיר מִיָּד שָׁם.	hискáмну аль hа-мехӣ́р мийáд шам.	Мы сразу договорились о цене там.
147	s_c473163a70b1.mp3	הִתְרַחַצְתִּי בַּיָּם עִם כָּל הַחֲבֵרִים.	hитрахáцти ба-ям им коль hа-хаверӣ́м.	Я купался в море со всеми друзьями.
148	s_528649f6f92e.mp3	הִתְלַבַּשְׁתִּי מַהֵר בַּבֹּקֶר לָעֲבוֹדָה.	hитлабáшти маhéр ба-бóкер ла-аводá.	Утром я быстро оделся на работу.
149	s_63c9d63f5dd0_f.mp3	אֲנִי מִתְרַגֶּשֶׁת מֵהַפְּגִישָׁה הַחֲדָשָׁה הַיּוֹם.	анӣ митраге́шет ме-hа-пгишá hа-хадашá hайóм.	Я волнуюсь из-за новой встречи сегодня.
150	s_ab66af768a3a.mp3	מְאֹד הִתְרַגַּשְׁתִּי בַּחֲתוּנָּה שֶׁל אָחִי.	меóд hитрагáшти ба-хатунá шель ахӣ́.	Я очень растрогался на свадьбе брата.
151	s_49d9dd7f7512_f.mp3	אֲנִי מִשְׁתַּמֶּשֶׁת בַּמַּחְשֵׁב בָּעֲבוֹדָה תָּמִיד.	анӣ миштаме́шет ба-махшéв ба-аводá тамӣ́д.	Я всегда пользуюсь компьютером на работе.
152	s_06e4a3659830.mp3	הִשְׁתַּמַּשְׁתִּי בַּמִּלּוֹן בַּשִּׁעוּר אֶתְמוֹל.	hиштамáшти ба-милóн ба-шиӯ́р этмóль.	Вчера на уроке я пользовался словарём.
153	s_e993fbd5c5a0.mp3	הֵם מִתְחַתְּנִים בַּקַּיִץ הַקָּרוֹב בְּיִשְׂרָאֵל.	hэм митхатнӣ́м ба-кáиц hа-карóв бе-исраэ́ль.	Они женятся ближайшим летом в Израиле.
154	s_5d97ec69651d.mp3	הָאִישׁ מִתְפַּלֵּל בְּבֵית-הַכְּנֶסֶת בַּבֹּקֶר.	hа-иш митпалéль бе-вéйт-hа-кнéсет ба-бóкер.	Мужчина молится в синагоге утром.
155	s_e2f68e5c7c7f.mp3	הִתְפַּלַּלְנוּ שָׁם בְּיוֹם כִּפּוּר בְּיַחַד.	hитпалáльну шам бе-йом кипӯ́р бé-яхад.	Мы молились там в Судный день вместе.
156	s_d90a52c46128_f.mp3	אֲנִי מִצְטַעֶרֶת עַל הַטָּעוּת הַזֹּאת.	анӣ мицтаэ́рет аль hа-таӯ́т hа-зот.	Я сожалею об этой ошибке.
157	s_34be2c25236f.mp3	מְאֹד הִצְטַעַרְתִּי עַל מָה שֶׁקָּרָה.	меóд hицтаáрти аль ма ше-карá.	Я очень сожалел о том, что произошло.
158	s_d9c35f2bbba9_f.mp3	אֲנִי מְתַקְשֶׁרֶת לְאִמָּא בָּעֶרֶב.	анӣ миткашéр ле-и́ма коль йом ба-э́рев.	Я звоню маме вечером.
159	s_34099899ef3d.mp3	אֶתְמוֹל הִתְקַשַּׁרְתִּי לָרוֹפֵא בַּבֹּקֶר.	этмóль hиткашáрти ла-рофé ба-бóкер.	Вчера утром я позвонил врачу.
160	s_5ce6d716d61e.mp3	אֲנַחְנוּ מִתְרָאִים שׁוּב בָּעֶרֶב בַּקָּפֶה.	анáхну митраӣ́м шув ба-э́рев ба-кáфэ.	Мы снова видимся вечером в кафе.
161	s_3a975ff92197.mp3	הִתְרָאֵינוּ בַּקָּפֶה בַּשָּׁבוּעַ שֶׁעָבַר.	hитраэ́йну ба-кáфэ ба-шавӯ́а ше-авáр.	Мы виделись в кафе на прошлой неделе.
162	s_d62f7db2bcdf.mp3	הִיא מִסְתַּכֶּלֶת עַל הַתְּמוּנָה הַיָּפָה.	hи мистакéлет аль hа-тмунá hа-яфá.	Она смотрит на красивую картину.
163	s_b85b273acae0.mp3	הִסְתַּכַּלְתִּי בַּחַלּוֹן שָׁעָה אֲרוּכָּה הַיּוֹם.	hистакáльти ба-халóн шаá арукá hайóм.	Я долго смотрел сегодня в окно.
164	s_d720e55d7aaa.mp3	הַתַּלְמִיד מִתְקַדֵּם יָפֶה בָּאוּלְפָּן הַשָּׁנָה.	hа-тальмӣ́д миткадéм яфé ба-ульпáн hа-шанá.	Ученик хорошо продвигается в ульпане в этом году.
165	s_3aab77ac9efd.mp3	הִתְקַדַּמְתִּי הַרְבֵּה בַּחֹדֶשׁ הָאַחֲרוֹן בָּעֲבוֹדָה.	hиткадáмти hарбé ба-хóдеш hа-ахарóн ба-аводá.	Я сильно продвинулся за последний месяц на работе.
166	s_62b0d6f8bf88_f.mp3	אֲנִי מִתְרַגֶּלֶת לַמֶּזֶג הָאֲוִיר בָּאָרֶץ.	анӣ митраге́лет ла-мéзег hа-авӣ́р ба-áрец.	Я привыкаю к погоде в Израиле.
167	s_d3537296714c.mp3	הִתְרַגַּלְתִּי מַהֵר לַחַיִּים בְּיִשְׂרָאֵל.	hитрагáльти маhéр ла-хайӣ́м бе-исраэ́ль.	Я быстро привык к жизни в Израиле.
168	s_4ec95d89fc20.mp3	הַתַּלְמִיד נִכְנָס לַכִּתָּה בְּשֶׁקֶט.	hа-тальмӣ́д нихнáс ла-китá бе-шéкет.	Ученик тихо входит в класс.
169	s_c12650002d81.mp3	אֶתְמוֹל נִכְנַסְתִּי לַמִּשְׂרָד מוּקְדָּם בַּבֹּקֶר.	этмóль нихнáсти ла-мисрáд мукдáм ба-бóкер.	Вчера я рано утром зашёл в офис.
170	s_e3d9d081bfa7_f.mp3	אֲנִי נִשְׁאֶרֶת בַּבַּיִת הַיּוֹם בָּעֶרֶב.	анӣ ниш’áр ба-бáйит hайóм ба-э́рев.	Я остаюсь дома сегодня вечером.
171	s_56fa991842a2.mp3	אֶתְמוֹל נִשְׁאַרְתִּי בָּעֲבוֹדָה עַד מְאוּחָר.	этмóль ниш’áрти ба-аводá ад меухáр.	Вчера я задержался на работе допоздна.
172	s_06f9e3ce374b.mp3	אֲנַחְנוּ נִפְגָּשִׁים בַּקָּפֶה בָּעֶרֶב בְּיַחַד.	анáхну нипгашӣ́м ба-кáфэ ба-э́рев бé-яхад.	Мы встречаемся вечером в кафе вместе.
173	s_c2f282e1fbd6.mp3	אֶתְמוֹל נִפְגַּשְׁתִּי עִם הַמְּנַהֵל לְשִׂיחָה.	этмóль нипгáшти им hа-менаhéль ле-сихá.	Вчера я встретился с директором для беседы.
174	s_4112c097e57a.mp3	הַחֲנוּת נִסְגֶּרֶת בְּשָׁעָה שְׁמוֹנֶה בָּעֶרֶב.	hа-ханӯ́т нисгéрет бе-шаá шмóнэ ба-э́рев.	Магазин закрывается в восемь вечера.
175	s_7d4505c2b021.mp3	הַדֶּלֶת נִסְגְּרָה לְפֶתַע פִּתְאוֹם בָּרוּחַ.	hа-дéлет нисгерá лефéта пит’óм ба-рӯ́ах.	Дверь внезапно захлопнулась от ветра.
176	s_ccbcae6734aa.mp3	הַסִּפְרִיָּה נִפְתַּחַת בַּבֹּקֶר בְּשָׁעָה שְׁמוֹנֶה.	hа-сифрийá нифтáхат ба-бóкер бе-шаá шмóнэ.	Библиотека открывается утром в восемь часов.
177	s_b6ba54edab5d.mp3	הַקּוּרְס הֶחָדָשׁ נִפְתַּח אֶתְמוֹל בָּאוּלְפָּן.	hа-курс hе-хадáш нифтáх этмóль ба-ульпáн.	Вчера в ульпане открылся новый курс.
178	s_9c1a69d32055.mp3	נִזְהַרְתִּי מְאֹד בַּדֶּרֶךְ הַחֲלָקָה בַּגֶּשֶׁם.	низháрти меóд ба-дéрех hа-халакá ба-гéшем.	Я был очень осторожен на скользкой дороге в дождь.
179	s_1a8aa8bf6b3e.mp3	תִּינוֹק חָדָשׁ נוֹלָד הַיּוֹם בַּמִּשְׁפָּחָה.	тинóк хадáш нолáд hайóм ба-мишпахá.	Сегодня в семье родился новый ребёнок.
180	s_328e6cc674bf.mp3	נוֹלַדְתִּי בְּיִשְׂרָאֵל לִפְנֵי עֶשְׂרִים שָׁנָה.	нолáдти бе-исраэ́ль лифнéй эсрӣ́м шанá.	Я родился в Израиле двадцать лет назад.
181	s_910ff739814a_f.mp3	אֲנִי נִזְכֶּרֶת בַּסִּפּוּר הַיָּפֶה עַכְשָׁיו.	анӣ низке́рет ба-сипӯ́р hа-яфé ахшáв.	Я сейчас вспоминаю красивую историю.
182	s_9b3af73949c5.mp3	פִּתְאוֹם נִזְכַּרְתִּי בַּשֵּׁם שֶׁלּוֹ מִיָּד.	пит’óм низкáрти ба-шем шелó мийáд.	Вдруг я сразу вспомнил его имя.
183	s_8d83dc8111c1.mp3	קָשֶׁה לְהִפָּרֵד מֵחֲבֵרִים טוֹבִים תָּמִיד.	кашé леhипарéд ме-хаверӣ́м товӣ́м тамӣ́д.	Всегда трудно расставаться с хорошими друзьями.
184	s_71656bf91db1.mp3	אֶתְמוֹל נִפְרַדְנוּ בִּשְׂדֵה הַתְּעוּפָה בְּחִבּוּק.	этмóль нифрáдну би-сдé hа-теуфá бе-хибӯ́к.	Вчера мы тепло попрощались в аэропорту.
185	s_36ff7b8e5621.mp3	הַשֶּׁמֶשׁ נֶעֱלֶמֶת מֵאֲחוֹרֵי הֶעָנָן לְאַט.	hа-шéмеш неэлéмет ме-ахорéй hе-анáн ле-áт.	Солнце медленно исчезает за тучей.
186	s_9b12a7687ba3.mp3	הַמַּפְתֵּחַ שֶׁלִּי נֶעֱלַם בַּבֹּקֶר פִּתְאוֹם.	hа-мафтéах шелӣ́ неэлáм ба-бóкер пит’óм.	Мой ключ утром внезапно пропал.
187	s_4bdf70e568c2.mp3	הַתִּינוֹק נִרְדָּם בָּעֶרֶשׂ בְּשֶׁקֶט עַכְשָׁיו.	hа-тинóк нирдáм ба-э́рес бе-шéкет ахшáв.	Ребёнок сейчас тихо засыпает в кроватке.
188	s_116843d97b18.mp3	נִרְדַּמְתִּי מַהֵר מוּל הַטֶּלֶוִיזְיָה אֶתְמוֹל.	нирдáмти маhéр муль hа-телеви́зья этмóль.	Вчера я быстро уснул перед телевизором.
189	s_e134ddb9c2dc.mp3	הַסֶּרֶט נִמְשָׁךְ שְׁעָתַיִם תְּמִימוֹת בַּקּוֹלְנוֹעַ.	hа-сéрет нимшáх шеатáим темӣмóт ба-кольнóа.	Фильм длится ровно два часа в кинотеатре.
190	s_512228f4319c.mp3	הַיְּשִׁיבָה נִמְשְׁכָה הַרְבֵּה זְמַן אֶתְמוֹל.	hа-йешивá нимшехá hарбé зман этмóль.	Вчера совещание длилось долго.
191	s_645163266178.mp3	אַף אֶחָד לֹא נִכְשָׁל כָּאן.	аф эхáд ло нихшáль кан.	Никто здесь не терпит неудачу.
192	s_6914815ee912.mp3	נִכְשַׁלְתִּי בַּטֶּסְט הָרִאשׁוֹן שֶׁל נְהִיגָה.	нихшáльти ба-тест hа-ришóн шель неhигá.	Я завалил первый практический экзамен по вождению.
193	s_15c39e20757b_f.mp3	אֲנִי מַסְפִּיקָה לָרַכֶּבֶת בַּבֹּקֶר תָּמִיד.	анӣ маспика́ ла-ракéвет ба-бóкер тамӣ́д.	Я всегда утром успеваю на поезд.
194	s_3da9ca3a955d.mp3	הִסְפַּקְתִּי לְסַיֵּם אֶת הַדּוּ״חַ הַיּוֹם.	hиспáкти лесаéм эт hа-дӯ́ах hайóм.	Я успел закончить отчёт сегодня.
195	s_eadd85c3ff90.mp3	הַמַּצָּב הַכַּלְכָּלִי מַשְׁפִּיעַ עַל הַכֹּל.	hа-мацáв hа-калькалӣ́ машпӣ́а аль hа-коль.	Экономическая ситуация влияет на всё.
196	s_87117f2801ac.mp3	הַמּוֹרֶה הִשְׁפִּיעַ עָלַי מְאֹד לְטוֹבָה.	hа-морé hишпӣ́а алáй меóд ле-товá.	Учитель очень повлиял на меня в лучшую сторону.
197	s_9d9abe414ed1.mp3	הִשְׁקַעְתִּי הַרְבֵּה מַאֲמָץ בַּלִּמּוּדִים הָאֵלֶּה.	hишкáъти hарбé маамáц ба-лимудӣ́м hа-э́ле.	Я вложил много усилий в эту учёбу.
198	s_cee4a05fe8fb_f.mp3	אֲנִי מַצִּיעָה פִּתָּרוֹן חָכָם לַבְּעָיָה.	анӣ мациа́ питарóн хахáм ла-беайá.	Я предлагаю умное решение проблемы.
199	s_50b4f942a6fd.mp3	הַמְּנַהֵל הִצִּיעַ לִי מִשְׂרָה מְעוּלָּה.	hа-менаhéль hицӣ́а ли мисрá меулá.	Руководитель предложил мне отличную должность.
200	s_6353a559767c.mp3	הַזַּמָּר מוֹפִיעַ בַּתֵּאַטְרוֹן הַיּוֹם בָּעֶרֶב.	hа-замáр мофӣ́а ба-театрóн hайóм ба-э́рев.	Певец выступает в театре сегодня вечером.
201	s_510f5991a884.mp3	הִיא הוֹפִיעָה בַּטֶּלֶוִיזְיָה בַּחֲדָשׁוֹת אֶתְמוֹל.	hи hофӣ́а ба-телеви́зья ба-хадашóт этмóль.	Вчера она появилась на телевидении в новостях.
202	s_98662a60ad5a_f.mp3	אֲנִי מַבְטִיחָה לַעֲזוֹר לְךָ תָּמִיד.	анӣ мавтиха́ лаазóр лехá тамӣ́д.	Я обещаю всегда помогать тебе.
203	s_206a624d2e2a.mp3	הִבְטַחְתִּי לָבוֹא בַּזְּמַן לַפְּגִישָׁה.	hивтáхти лавó ба-змáн ла-пгишá.	Я обещал вовремя прийти на встречу.
204	s_626dadcee4a5.mp3	עוֹרֵךְ-הַדִּין מוֹכִיחַ אֶת הָאֱמֶת בַּמִּשְׁפָּט.	орéх-hа-дин мохӣ́ах эт hа-эмéт ба-мишпáт.	Адвокат доказывает правду на суде.
205	s_12f5708c2c9c.mp3	הוֹכַחְתִּי אֶת הַטְּעָנָה שֶׁלִּי בְּבֵרוּר.	hохáхти эт hа-теанá шелӣ́ бе-вейрӯ́р.	Я ясно доказал своё утверждение.
206	s_cfaa240b8cad.mp3	אֲנַחְנוּ מִתְמוֹדְדִים עִם הַקְּשָׁיִים בְּיַחַד.	анáхну митмодедӣ́м им hа-кшайӣ́м бé-яхад.	Мы вместе справляемся с трудностями.
